VIN,Vehicle SKU,SKU Description,Veh Production Date,Vehicle Dispatch Date,Sold to Dealer ID,DEALERNAME,CITY,DISTRICT,STATE1,CIRCLE,Latest battery replace Date,Latest Battery ,Flag,Replaced Count,Replaced Batteries,BIN CC,BIN Capacity,BIN BMS Supplier,BIN BMS Mfgr,BIN Cell part no,BIN Battery Config,BIN Pack Supplier,BINARY Data,BIN Mfg Date,BIN Assly Line,BIN Rev,Latest BIN Rev,Org BIN Age when Replaced,JC Date Org BIN Replaced,KMS Org BIN Replaced,JC Date Latest BIN Replaced,KMS L BIN Fitted,Charge Cycles Org BIN,Corrected BAL BIN,Mfg BIN (Chassis Master),Combine Barcode,EOL Date (Exit time),Cell supplier,Org,Corrected
MD2B35309RCE48500,00GL429U,CHETAK 2433 PREMIUM,06-08-2024,08-09-2024,13207C,KORIYA AUTO SALES PRIVATE LIMITED (13207C),BAIKUNTHPUR,Koriya,Chattisgarh,West,Org batt,0006052310510113,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510113,#N/A,#N/A,#N/A,16,13
MD2B35307RCE49127,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,06-09-2024,13075,SAI SERVICE PRIVATE LTD(13075),Pune,NULL,Maharashtra,West,Org batt,0006052310510115,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510115,35EVA27ECEV0Z21C2COM050824135553,05-08-2024,EVA,16,13
MD2B35303RCE48492,00GL429U,CHETAK 2433 PREMIUM,06-08-2024,28-08-2024,13473,ROYAL MOTORS(13473),Dhule,Dhule,Maharashtra,West,Org batt,0006052310510118,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510118,35EVA27ECEV0Z21C2COM050824130555,05-08-2024,EVA,16,13
MD2B35309RCE48481,00GL429U,CHETAK 2433 PREMIUM,06-08-2024,05-09-2024,13417,SHANMUGAM MOTORS (13417),Vellore,Vellore,Tamil Nadu,South,Org batt,0006052310510126,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510126,35EVA27ECEV0Z21C2COM050824130916,05-08-2024,EVA,16,13
MD2B35302RCE48497,00GL429U,CHETAK 2433 PREMIUM,06-08-2024,16-08-2024,10331C,SANGAM AUTO SALES(10331C),Palampur,Kangra,Himachal Pradesh,North,Org batt,0006052310510127,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510127,35EVA27ECEV0Z21C2COM050824135257,05-08-2024,EVA,16,13
MD2B35300RCE48465,00GL429U,CHETAK 2433 PREMIUM,06-08-2024,28-08-2024,11856C,KRISHNAA AUTOS(11856C),Trichy,Tiruchirappalli,Tamil Nadu,South,Org batt,0006052310510134,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510134,35EVA27ECEV0Z21C2COM050824143235,05-08-2024,EVA,16,13
MD2B35307RCE48494,00GL429U,CHETAK 2433 PREMIUM,06-08-2024,03-09-2024,13472,BIJJARGI BAJAJ(13472),Bijapur,Bijapur,Karnataka,South,Org batt,0006052310510136,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510136,#N/A,#N/A,#N/A,16,13
MD2B35301RCE48488,00GL429U,CHETAK 2433 PREMIUM,06-08-2024,24-08-2024,13582,VKG BAJAJ(13582),Gulbarga,Gulbarga,Karnataka,South,Org batt,0006052310510140,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510140,35EVA27ECEV0Z21C2COM050824143139,05-08-2024,EVA,16,13
MD2B35303RCE48461,00GL429U,CHETAK 2433 PREMIUM,06-08-2024,26-08-2024,13078,M/s Khivraj Motors(13078),BENGALURU,NULL,Karnataka,South,Org batt,0006052310510142,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510142,35EVA27ECEV0Z21C2COM050824131207,05-08-2024,EVA,16,13
MD2B35305RCE49076,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,07-09-2024,10473C,SURYODAY MOTORS(10473C),Mumbai,Thane,Maharashtra,West,Org batt,0006052310510143,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510143,35EVA27ECEV0Z21C2COM050824140351,05-08-2024,EVA,16,13
MD2B35300RCE48479,00GL429U,CHETAK 2433 PREMIUM,06-08-2024,09-09-2024,12761C,BIJJARGI BIKES (12761C),Bagalkot,Bagalkot,Karnataka,South,Org batt,0006052310510149,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510149,35EVA27ECEV0Z21C2COM050824144000,05-08-2024,EVA,16,13
MD2B35301RCE49057,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,09-08-2024,13649,Sre Sakthi Care(13649),Erode,Erode,Tamil Nadu,South,Org batt,0006052310510150,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510150,#N/A,#N/A,#N/A,16,13
MD2B35307RCE49063,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,07-09-2024,10473C,SURYODAY MOTORS(10473C),Mumbai,Thane,Maharashtra,West,Org batt,0006052310510154,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510154,35EVA27ECEV0Z21C2COM050824092348,05-08-2024,EVA,16,13
MD2B35305RCE48493,00GL429U,CHETAK 2433 PREMIUM,06-08-2024,09-09-2024,13227,CHANNAMMA MOTORS(13227),Hubli,Dharwar,Karnataka,South,Org batt,0006052310510156,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510156,35EVA27ECEV0Z21C2COM050824101739,05-08-2024,EVA,16,13
MD2B35303RCE49058,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,08-08-2024,13652,Sayar Motors(13652),Thiruvannamalai,Tiruvannamalai,Tamil Nadu,South,Org batt,0006052310510158,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510158,35EVA27ECEV0Z8C2COM040824151953,05-08-2024,EVA,16,13
MD2B35303RCE49075,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,06-09-2024,13075,SAI SERVICE PRIVATE LTD(13075),Pune,NULL,Maharashtra,West,Org batt,0006052310510162,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510162,#N/A,#N/A,#N/A,16,13
MD2B35306RCE49068,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,28-08-2024,13607,Kamal Motors(13607),Baramati,Pune,Maharashtra,West,Org batt,0006052310510164,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510164,#N/A,#N/A,#N/A,16,13
MD2B35308RCE49069,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,12-09-2024,13704,Gounder Auto Centre (13704),Namakkal,Salem,Tamil Nadu,South,Org batt,0006052310510172,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510172,#N/A,#N/A,#N/A,16,13
MD2B35308RCE48486,00GL429U,CHETAK 2433 PREMIUM,06-08-2024,31-08-2024,12873C,CHETAK MOTORS (12873C),THIRUVALLA,Pathanamthitta,Kerala,South,Org batt,0006052310510186,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510186,#N/A,#N/A,#N/A,16,13
MD2B35306RCE49099,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,08-08-2024,12692C,VIJAYAGANAPATHI AUTOMOTIVES(12692C),Nizamabad,Nizamabad,Telangana,South,02-04-2025,000605231901000F,Refurbished,2,6052310510193|000605231901000F,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,134,17-12-2024,5510,17-12-2024,5510,110,6.05231E+12,0006052310510193,35EVA27ECEV0Z21C2COM050824124507,05-08-2024,EVA,16,13
MD2B35305RCE48476,00GL429U,CHETAK 2433 PREMIUM,06-08-2024,05-09-2024,13417,SHANMUGAM MOTORS (13417),Vellore,Vellore,Tamil Nadu,South,Org batt,0006052310510195,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510195,35EVA27ECEV0Z21C2COM050824130259,05-08-2024,EVA,16,13
MD2B3530XRCE48487,00GL429U,CHETAK 2433 PREMIUM,06-08-2024,22-08-2024,13075,SAI SERVICE PRIVATE LTD(13075),Pune,NULL,Maharashtra,West,Org batt,0006052310510196,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510196,35EVA27ECEV0Z21C2COM050824123443,05-08-2024,EVA,16,13
MD2B35300RCE49101,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,23-08-2024,13056C,SIDDHI AUTO (13056C),Satana,Nashik,Maharashtra,West,Org batt,0006052310510201,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510201,#N/A,#N/A,#N/A,16,13
MD2B35302RCE49083,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,12-08-2024,13464,KVR AUTOMOBILES PVT LTD(13464),Perinthalmanna,Malapuram,Kerala,South,Org batt,0006052310510226,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510226,35EVA27ECEV0Z21C2COM050824110238,05-08-2024,EVA,16,13
MD2B35303RCE49092,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,07-09-2024,13056C,SIDDHI AUTO (13056C),Satana,Nashik,Maharashtra,West,Org batt,0006052310510227,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510227,#N/A,#N/A,#N/A,16,13
MD2B35309RCE49081,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,07-09-2024,11415C,JAISWAL MOTORS(11415C),WAIDHAN,Singrauli,Madhya Pradesh,West,Org batt,6.05231E+12,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,6.05231E+12,#N/A,#N/A,#N/A,13,13
MD2B3530XRCE49090,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,08-08-2024,13426,I RIDE ENTERPRISES PVT LTD(13426),Amravati,Amravati,Maharashtra,West,Org batt,0006052310510229,Refurb-No Repl BIN,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,303,04-06-2025,12246,04-06-2025,12246,245,6.05231E+12,0006052310510229,#N/A,#N/A,#N/A,16,13
MD2B35304RCE49084,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,24-08-2024,13472,BIJJARGI BAJAJ(13472),Bijapur,Bijapur,Karnataka,South,Org batt,0006052310510237,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310510237,35EVA27ECEV0Z21C2COM050824191538,05-08-2024,EVA,16,13
MD2B35300RCE49020,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,24-08-2024,13582,VKG BAJAJ(13582),Gulbarga,Gulbarga,Karnataka,South,Org batt,00060523104101E3,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,,,,,,0,60523104101E3,00060523104101E3,35EVA21ECEV0Z20C2COM040824111111,04-08-2024,EVA,16,13
MD2B35302RCE48466,00GL429U,CHETAK 2433 PREMIUM,06-08-2024,28-08-2024,11856C,KRISHNAA AUTOS(11856C),Trichy,Tiruchirappalli,Tamil Nadu,South,19-06-2025,0000052326110043,Refurbished,2,0000052326110043|60523105101e5,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,227,20-03-2025,4500,20-03-2025,4500,90,60523105101E5,00060523105101E5,35EVA21ECEV0Z20C2COM050824134405,05-08-2024,EVA,16,13
MD2B35301RCE49124,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,06-09-2024,13075,SAI SERVICE PRIVATE LTD(13075),Pune,NULL,Maharashtra,West,Org batt,00060523105100E6,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,60523105100E6,00060523105100E6,35EVA27ECEV0Z20C2COM050824110801,05-08-2024,EVA,16,13
MD2B3530XRCE48313,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,21-08-2024,13550,MANDAR MOTORS(13550),Pune,Pune,Maharashtra,West,Org batt,60523103101E7,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,03-08-2024,1,Org,,,,,,,0,60523103101E7,60523103101E7,35EVA28CCEV1Z20C2COM030824125153,03-08-2024,EVA,13,13
MD2B35309RCE48464,00GL429U,CHETAK 2433 PREMIUM,06-08-2024,14-08-2024,13887,SAKAL AUTO(13887),AHMEDABAD,Sabarkantha,Gujarat,West,Org batt,00060523105101E7,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,60523105101E7,00060523105101E7,35EVA27ECEV0Z21C2COM050824173000,05-08-2024,EVA,16,13
MD2B35300RCE48501,00GL429U,CHETAK 2433 PREMIUM,06-08-2024,12-08-2024,13282,SARATHY BIKES PVT LTD(13282),Kollam,Kollam,Kerala,South,Org batt,00060523105100E8,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,60523105100E8,00060523105100E8,#N/A,#N/A,#N/A,16,13
MD2B35304RCE49103,00GL429V,CHETAK 2433 PREMIUM,06-08-2024,16-08-2024,13075,SAI SERVICE PRIVATE LTD(13075),Pune,NULL,Maharashtra,West,Org batt,00060523105101E8,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,05-08-2024,1,Org,,,,,,,0,60523105101E8,00060523105101E8,35EVA27ECEV0Z20C2COM050824140926,05-08-2024,EVA,16,13
MD2B35308RCE48228,00GL429V,CHETAK 2433 PREMIUM,05-08-2024,26-08-2024,13078,M/s Khivraj Motors(13078),BENGALURU,NULL,Karnataka,South,Org batt,00060523104100E0,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,04-08-2024,1,Org,,,,,,,0,60523104100E0,00060523104100E0,35EVA21ECEV0Z21C2COM040824015113,04-08-2024,EVA,16,13
MD2B35305RCE48302,00GL429V,CHETAK 2433 PREMIUM,05-08-2024,04-09-2024,13201,PAGARIYA AUTO CENTRE(13201),CHHATRAPATI SAMBHAJINAGAR,0,Maharashtra,West,Org batt,00060523103101E1,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,03-08-2024,1,Org,,,,,,,0,60523103101E1,00060523103101E1,35EVA28CCEV1Z21C2COM030824131013,03-08-2024,EVA,16,13
MD2B35307RCE48205,00GL429V,CHETAK 2433 PREMIUM,05-08-2024,12-09-2024,13704,Gounder Auto Centre (13704),Namakkal,Salem,Tamil Nadu,South,Org batt,0006050310400113,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,BAL R&D,1.10001E+13,04-08-2024,0,Org,,,,,,,0,6.05031E+12,0006050310400113,35EVA21ECEV0Z20C2COM040824023757,04-08-2024,EVA,16,13
MD2B35301RCD43188,00GL429U,CHETAK 2433 PREMIUM,05-08-2024,17-08-2024,11707C,DNVMotorr(11707C),Tirupattur,Vellore,Tamil Nadu,South,Org batt,6.05231E+12,Refurb-No Repl BIN,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,01-08-2024,1,Org,,254,12-04-2025,9033,12-04-2025,9033,181,6.05231E+12,0006052310110127,35EVA28CCEV1Z21C2COM010824080045,01-08-2024,EVA,16,13
MD2B35301RCE48748,00GL429V,CHETAK 2433 PREMIUM,05-08-2024,24-08-2024,13622,J.C.Motoplex(13622),Pune,Pune,Maharashtra,West,Org batt,6.05231E+12,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,01-08-2024,1,Org,,,,,,,0,6.05231E+12,6.05231E+12,35EVA28CCEV1Z21C2COM010824103103,01-08-2024,EVA,13,13
MD2B35307RCE48365,00GL429V,CHETAK 2433 PREMIUM,05-08-2024,26-08-2024,13078,M/s Khivraj Motors(13078),BENGALURU,NULL,Karnataka,South,Org batt,0006052310210105,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,02-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310210105,35EVA21ECEV1Z21C2COM020824081741,02-08-2024,EVA,16,13
MD2B35301RCE48376,00GL429V,CHETAK 2433 PREMIUM,05-08-2024,28-08-2024,13473,ROYAL MOTORS(13473),Dhule,Dhule,Maharashtra,West,Org batt,0006052310210107,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,02-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310210107,35EVA21ECEV1Z21C2COM020824084025,02-08-2024,EVA,16,13
MD2B35309RCE48366,00GL429V,CHETAK 2433 PREMIUM,05-08-2024,23-08-2024,13201,PAGARIYA AUTO CENTRE(13201),CHHATRAPATI SAMBHAJINAGAR,0,Maharashtra,West,Org batt,0006052310210108,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,02-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310210108,35EVA21ECEV1Z21C2COM020824081850,02-08-2024,EVA,16,13
MD2B35303RCE48363,00GL429V,CHETAK 2433 PREMIUM,05-08-2024,04-09-2024,10804C,KAUSHAL SALES(10804C),Jhalarapatan,Jhalawar,Rajasthan,North,Org batt,6.05231E+12,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,02-08-2024,1,Org,,,,,,,0,6.05231E+12,6.05231E+12,35EVA21ECEV1Z20C2COM020824085615,02-08-2024,EVA,13,13
MD2B35305RCE48364,00GL429V,CHETAK 2433 PREMIUM,05-08-2024,10-08-2024,11453C,SUPREME AUTO DEALERS (P.) LTD(11453C),Mangalore,Dakshina Kannada,Karnataka,South,Org batt,6.05231E+12,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,02-08-2024,1,Org,,,,,,,0,6.05231E+12,6.05231E+12,35EVA21ECEV1Z21C2COM020824081439,02-08-2024,EVA,13,13
MD2B35301RCE48359,00GL429V,CHETAK 2433 PREMIUM,05-08-2024,12-08-2024,13431,VENKATESH MOTORS(13431),Nanded,Nanded,Maharashtra,West,Org batt,0006052310210116,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,02-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310210116,35EVA21ECEV1Z21C2COM020824090303,02-08-2024,EVA,16,13
MD2B35308RCE48374,00GL429V,CHETAK 2433 PREMIUM,05-08-2024,24-08-2024,10196C,KVRMOTORS(10196C),KOZHIKODE,Kozhikode,Kerala,South,Org batt,0006052310210145,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,02-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310210145,35EVA21ECEV1Z21C2COM020824095858,02-08-2024,EVA,16,13
MD2B35303RCE48556,00GL429U,CHETAK 2433 PREMIUM,05-08-2024,29-08-2024,11482C,PIONEER MOTORS(11482C),THIRUVANANTHAPURAM,Trivandrum,Kerala,South,Org batt,6.05231E+12,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,02-08-2024,1,Org,,,,,,,0,6.05231E+12,6.05231E+12,35EVA21ECEV1Z20C2COM020824092734,02-08-2024,EVA,13,13
MD2B35305RCE48641,00GL429V,CHETAK 2433 PREMIUM,05-08-2024,10-08-2024,13022C,SRI MURUGAN AUTOWORKS(13022C),Mettupalayam,Tiruchirappalli,Tamil Nadu,South,Org batt,0006052310210166,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,02-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310210166,35EVA21ECEV1Z21C2COM020824100931,02-08-2024,EVA,16,13
MD2B35307RCE48396,00GL429V,CHETAK 2433 PREMIUM,05-08-2024,27-08-2024,13508,AKSHAY AUTOMOBILES (13508),Durg,Satara,Chattisgarh,West,Org batt,6.05231E+12,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,02-08-2024,1,Org,,,,,,,0,6.05231E+12,6.05231E+12,35EVA21ECEV1Z20C2COM020824104331,02-08-2024,EVA,13,13
MD2B35301RCE48622,00GL429V,CHETAK 2433 PREMIUM,05-08-2024,24-08-2024,10569C,K V R VEHICLES(10569C),Kannur,Kannur,Kerala,South,Org batt,6.05231E+12,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,02-08-2024,1,Org,,,,,,,0,6.05231E+12,6.05231E+12,35EVA21ECEV1Z20C2COM020824093000,02-08-2024,EVA,13,13
MD2B35308RCE48584,00GL429U,CHETAK 2433 PREMIUM,05-08-2024,17-08-2024,11482C,PIONEER MOTORS(11482C),THIRUVANANTHAPURAM,Trivandrum,Kerala,South,Org batt,0006052310210352,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,02-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310210352,#N/A,#N/A,#N/A,16,13
MD2B35302RCE48662,00GL429V,CHETAK 2433 PREMIUM,05-08-2024,24-08-2024,13622,J.C.Motoplex(13622),Pune,Pune,Maharashtra,West,Org batt,6.05231E+12,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,03-08-2024,1,Org,,,,,,,0,6.05231E+12,6.05231E+12,35EVA28CCEV1Z20C2COM020824225423,03-08-2024,EVA,13,13
MD2B35309RCE48352,00GL429V,CHETAK 2433 PREMIUM,05-08-2024,05-09-2024,13233,SURYODAYA MOTORS PVT. LTD.(13233),Thane,Thane,Maharashtra,West,Org batt,0006052310310013,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,03-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310310013,35EVA28CCEV1Z21C2COM020824223539,03-08-2024,EVA,16,13
MD2B3530XRCE48585,00GL429U,CHETAK 2433 PREMIUM,05-08-2024,24-08-2024,13622,J.C.Motoplex(13622),Pune,Pune,Maharashtra,West,Org batt,6.05231E+12,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,03-08-2024,1,Org,,,,,,,0,6.05231E+12,6.05231E+12,35EVA28CCEV1Z21C2COM020824212848,03-08-2024,EVA,13,13
MD2B35302RCE48659,00GL429V,CHETAK 2433 PREMIUM,05-08-2024,24-08-2024,10569C,K V R VEHICLES(10569C),Kannur,Kannur,Kerala,South,Org batt,0006052310310034,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,03-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310310034,#N/A,#N/A,#N/A,16,13
MD2B35306RCE48566,00GL429U,CHETAK 2433 PREMIUM,05-08-2024,23-08-2024,12782C,SK AUTOMOBILES(12782C),Nagaon,Nagaon,Assam,East,Org batt,6.05231E+12,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,03-08-2024,1,Org,,,,,,,0,6.05231E+12,6.05231E+12,35EVA28CCEV1Z20C2COM020824224309,03-08-2024,EVA,13,13
MD2B35301RCE48572,00GL429U,CHETAK 2433 PREMIUM,05-08-2024,16-08-2024,10290C,RAJENDRA MOTORS(10290C),Godhra,Panchmahal,Gujarat,West,Org batt,6.05231E+12,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,03-08-2024,1,Org,,,,,,,0,6.05231E+12,6.05231E+12,#N/A,#N/A,#N/A,13,13
MD2B35302RCE48547,00GL429U,CHETAK 2433 PREMIUM,05-08-2024,13-09-2024,12066C,Bala Bajaj (12066C),Baripada,Mayurbhanj,Odisha,East,12-03-2025,0006052310610220,Refurbished,1,0006052310610220,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,03-08-2024,1,Org,,,,,,,0,60523103101E2,00060523103101E2,35EVA28CCEV1Z20C2COM030824124314,03-08-2024,EVA,16,13
MD2B35308RCE48214,00GL429V,CHETAK 2433 PREMIUM,05-08-2024,13-08-2024,13472,BIJJARGI BAJAJ(13472),Bijapur,Bijapur,Karnataka,South,Org batt,0006052310310195,Pristine,0,,6,3.2 kWh,AMP,MINDA,GL405181_35V,FIX,DTPL,1.10001E+13,03-08-2024,1,Org,,,,,,,0,6.05231E+12,0006052310310195,35EVA28CCEV1Z21C2COM030824122414,03-08-2024,EVA,16,13
